사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022030200100436,2022년 3월 2일 19시,수요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,남,56세,경상
2022030200100437,2022년 3월 2일 19시,수요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,22세,경상,원동기,남,13세,상해없음
2022030200100438,2022년 3월 2일 19시,수요일,부산광역시 사하구 구평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,40세,상해없음,승용,남,67세,경상
2022030200100439,2022년 3월 2일 19시,수요일,부산광역시 강서구 대저2동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,남,24세,경상
2022030200100478,2022년 3월 2일 20시,수요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,기타,교차로 - 교차로부근,승용,남,20세,상해없음,보행자,남,24세,경상
2022030200100495,2022년 3월 2일 21시,수요일,부산광역시 강서구 명지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,35세,상해없음,자전거,남,35세,경상
2022030200100536,2022년 3월 2일 23시,수요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,56세,상해없음,,,,
2022030300100042,2022년 3월 3일 07시,목요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,79세,상해없음,보행자,여,18세,경상
2022030300100071,2022년 3월 3일 08시,목요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,여,41세,경상
2022030300100072,2022년 3월 3일 08시,목요일,부산광역시 부산진구 부암동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승용,여,42세,경상
2022030300100073,2022년 3월 3일 08시,목요일,부산광역시 금정구 부곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,보행자,남,63세,중상
2022030300100074,2022년 3월 3일 08시,목요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,35세,경상
2022030300100075,2022년 3월 3일 08시,목요일,부산광역시 사하구 하단동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,44세,경상
2022030300100113,2022년 3월 3일 09시,목요일,부산광역시 남구 대연동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,승용,남,64세,경상
2022030300100142,2022년 3월 3일 10시,목요일,부산광역시 해운대구 반송동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,보행자,남,49세,중상
2022030300100143,2022년 3월 3일 10시,목요일,부산광역시 기장군 기장읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,화물,남,65세,경상
2022030300100167,2022년 3월 3일 11시,목요일,부산광역시 금정구 서동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,남,27세,경상
2022030300100196,2022년 3월 3일 12시,목요일,부산광역시 금정구 장전동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승합,남,41세,상해없음
2.02203E+15,2022년 3월 3일 13시,목요일,부산광역시 사하구 하단동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,승용,남,58세,상해없음
2022030300100221,2022년 3월 3일 13시,목요일,부산광역시 사상구 감전동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,57세,중상,화물,남,58세,상해없음
2022030300100249,2022년 3월 3일 14시,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로안,화물,남,43세,상해없음,보행자,남,34세,경상
2.02203E+15,2022년 3월 3일 14시,목요일,부산광역시 사하구 괴정동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,자전거,남,63세,경상
2022030300100278,2022년 3월 3일 15시,목요일,부산광역시 동구 수정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,승용,남,53세,경상
2022030300100279,2022년 3월 3일 15시,목요일,부산광역시 동구 초량동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,승용,여,24세,경상
2.02203E+15,2022년 3월 3일 15시,목요일,부산광역시 부산진구 양정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,50세,상해없음,이륜,남,37세,경상
2022030300100281,2022년 3월 3일 15시,목요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,62세,상해없음,,,,
2022030300100282,2022년 3월 3일 15시,목요일,부산광역시 사상구 감전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,경상,건설기계,남,45세,상해없음
2022030300100316,2022년 3월 3일 16시,목요일,부산광역시 동래구 수안동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,29세,상해없음,화물,남,42세,경상
2022030300100317,2022년 3월 3일 16시,목요일,부산광역시 금정구 서동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,남,84세,경상
2022030300100385,2022년 3월 3일 18시,목요일,부산광역시 남구 대연동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,보행자,여,62세,중상
2022030300100386,2022년 3월 3일 18시,목요일,부산광역시 부산진구 부전동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,42세,상해없음,보행자,남,44세,경상
2022030300100418,2022년 3월 3일 19시,목요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,이륜,남,38세,경상
2022030300100491,2022년 3월 3일 22시,목요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,66세,상해없음,개인형이동수단(PM),남,22세,경상
2022030400100001,2022년 3월 4일 00시,금요일,부산광역시 해운대구 재송동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승용,남,48세,경상
2022030400100012,2022년 3월 4일 04시,금요일,부산광역시 부산진구 범천동,부상신고사고,0,0,0,1,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,단일로 - 교량,이륜,남,28세,부상신고,,,,
2022030400100031,2022년 3월 4일 07시,금요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세,상해없음,승용,남,69세,경상
2.02203E+15,2022년 3월 4일 08시,금요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,여,47세,상해없음,보행자,남,9세,경상
2022030400100041,2022년 3월 4일 08시,금요일,부산광역시 해운대구 재송동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,47세,상해없음,보행자,여,84세,경상
2022030400100042,2022년 3월 4일 08시,금요일,부산광역시 해운대구 우동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,51세,상해없음,보행자,여,43세,중상
2022030400100102,2022년 3월 4일 11시,금요일,부산광역시 서구 암남동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,여,80세,중상
2022030400100103,2022년 3월 4일 11시,금요일,부산광역시 남구 우암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,54세,상해없음,승용,여,31세,경상
2022030400100104,2022년 3월 4일 11시,금요일,부산광역시 해운대구 재송동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,28세,경상
2022030400100105,2022년 3월 4일 11시,금요일,부산광역시 사상구 엄궁동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,60세,상해없음,보행자,여,52세,경상
2022030400100132,2022년 3월 4일 12시,금요일,부산광역시 기장군 정관읍,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,44세,상해없음,승용,남,45세,경상
2022030400100191,2022년 3월 4일 14시,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,61세,상해없음,이륜,남,38세,경상
2022030400100221,2022년 3월 4일 15시,금요일,부산광역시 동구 좌천동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,건조,맑음,단일로 - 기타,자전거,남,66세,중상,승용,남,27세,상해없음
2022030400100222,2022년 3월 4일 15시,금요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,23세,상해없음,보행자,여,77세,경상
2022030400100248,2022년 3월 4일 16시,금요일,부산광역시 동래구 사직동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,53세,상해없음,승용,여,61세,부상신고
2022030400100316,2022년 3월 4일 18시,금요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,화물,남,54세,상해없음,보행자,여,52세,경상
2022030400100317,2022년 3월 4일 18시,금요일,부산광역시 기장군 정관읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,36세,상해없음,이륜,여,30세,경상
2022030400100347,2022년 3월 4일 19시,금요일,부산광역시 중구 부평동4가,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41세,상해없음,보행자,여,60세,중상
2022030400100348,2022년 3월 4일 19시,금요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,36세,상해없음,이륜,남,33세,경상
2022030400100349,2022년 3월 4일 19시,금요일,부산광역시 동래구 온천동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,이륜,남,36세,경상
2.02203E+15,2022년 3월 4일 19시,금요일,부산광역시 사하구 장림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,특수,남,58세,상해없음,승용,남,47세,경상
2022030400100384,2022년 3월 4일 20시,금요일,부산광역시 사하구 장림동,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,17세,중상,보행자,여,80세,중상
2022030400100385,2022년 3월 4일 20시,금요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,이륜,남,16세,경상
2022030400100417,2022년 3월 4일 21시,금요일,부산광역시 기장군 정관읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,38세,경상
2022030400100469,2022년 3월 4일 23시,금요일,부산광역시 해운대구 우동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,이륜,남,16세,경상
2.02203E+15,2022년 3월 4일 23시,금요일,부산광역시 부산진구 개금동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,42세,중상
2022030400100471,2022년 3월 4일 23시,금요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승용,남,70세,경상
2022030400100472,2022년 3월 4일 23시,금요일,부산광역시 사상구 괘법동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,16세,상해없음,보행자,여,49세,중상
2022030500100019,2022년 3월 5일 02시,토요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,27세,경상
2022030500100031,2022년 3월 5일 06시,토요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,남,79세,중상
2022030500100032,2022년 3월 5일 06시,토요일,부산광역시 사하구 하단동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,46세,상해없음,보행자,남,86세,중상
2022030500100042,2022년 3월 5일 07시,토요일,부산광역시 강서구 신호동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승용,여,55세,경상
2022030500100053,2022년 3월 5일 08시,토요일,부산광역시 부산진구 양정동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,62세,상해없음,보행자,여,60세,중상
2022030500100069,2022년 3월 5일 09시,토요일,부산광역시 부산진구 개금동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,65세,상해없음,보행자,여,80세,경상
2.02203E+15,2022년 3월 5일 09시,토요일,부산광역시 사상구 주례동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,화물,남,55세,상해없음,이륜,남,23세,중상
2022030500100089,2022년 3월 5일 10시,토요일,부산광역시 사하구 장림동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,이륜,남,42세,경상
2022030500100118,2022년 3월 5일 11시,토요일,부산광역시 남구 문현동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,경상,건설기계,남,49세,경상
2022030500100119,2022년 3월 5일 11시,토요일,부산광역시 동래구 안락동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,42세,상해없음,승용,여,52세,경상
2.02203E+15,2022년 3월 5일 11시,토요일,부산광역시 사하구 신평동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,남,65세,경상
2022030500100121,2022년 3월 5일 11시,토요일,부산광역시 사하구 장림동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,여,65세,중상
2.02203E+15,2022년 3월 5일 12시,토요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,16세,경상,승합,남,50세,상해없음
2022030500100192,2022년 3월 5일 13시,토요일,부산광역시 사하구 하단동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,55세,경상
